時刻,水位_水位,水位_差分,水位_source_file,ダム_60分雨量,ダム_累加雨量,ダム_貯水位,ダム_貯水率,ダム_流入量,ダム_全放流量,ダム_調整流量,ダム_source_file
2023/06/02 07:20,2.67,0.00,water_20230601-20230701.csv,0.00,19.00,38.24,91.90,26.26,19.90,-6.36,dam_20230601-20230701.csv
2023/06/02 07:30,2.68,0.01,water_20230601-20230701.csv,0.00,19.00,38.24,91.90,26.27,19.91,-6.36,dam_20230601-20230701.csv
2023/06/02 07:40,2.68,0.00,water_20230601-20230701.csv,0.00,19.00,38.24,91.90,25.90,13.50,-12.40,dam_20230601-20230701.csv
2023/06/02 07:50,2.68,0.00,water_20230601-20230701.csv,0.00,19.00,38.25,92.00,28.09,13.50,-14.59,dam_20230601-20230701.csv
2023/06/02 08:00,2.68,0.00,water_20230601-20230701.csv,0.00,19.00,38.25,92.00,30.28,13.50,-16.78,dam_20230601-20230701.csv
2023/06/02 08:10,2.68,0.00,water_20230601-20230701.csv,0.00,19.00,38.25,92.00,26.63,13.50,-13.13,dam_20230601-20230701.csv
2023/06/02 08:20,2.68,0.00,water_20230601-20230701.csv,0.00,19.00,38.26,92.10,22.34,13.38,-8.96,dam_20230601-20230701.csv
2023/06/02 08:30,2.68,0.00,water_20230601-20230701.csv,0.00,19.00,38.26,92.10,27.09,13.46,-13.63,dam_20230601-20230701.csv
2023/06/02 08:40,2.68,0.00,water_20230601-20230701.csv,0.00,19.00,38.26,92.10,26.42,13.50,-12.92,dam_20230601-20230701.csv
2023/06/02 08:50,2.69,0.01,water_20230601-20230701.csv,0.00,19.00,38.26,92.10,23.18,14.57,-8.61,dam_20230601-20230701.csv
2023/06/02 09:00,2.70,0.01,water_20230601-20230701.csv,0.00,19.00,38.27,92.20,25.34,16.75,-8.59,dam_20230601-20230701.csv
2023/06/02 09:10,2.71,0.01,water_20230601-20230701.csv,0.00,19.00,38.27,92.20,27.16,17.23,-9.93,dam_20230601-20230701.csv
2023/06/02 09:20,2.71,0.00,water_20230601-20230701.csv,0.00,19.00,38.27,92.20,27.17,17.69,-9.48,dam_20230601-20230701.csv
2023/06/02 09:30,2.71,0.00,water_20230601-20230701.csv,0.00,19.00,38.27,92.20,22.07,17.84,-4.23,dam_20230601-20230701.csv
2023/06/02 09:40,2.71,0.00,water_20230601-20230701.csv,0.00,19.00,38.28,92.30,24.09,17.66,-6.43,dam_20230601-20230701.csv
2023/06/02 09:50,2.70,-0.01,water_20230601-20230701.csv,0.00,19.00,38.28,92.30,29.97,17.64,-12.33,dam_20230601-20230701.csv
2023/06/02 10:00,2.70,0.00,water_20230601-20230701.csv,0.00,0.00,38.28,92.30,25.26,17.53,-7.73,dam_20230601-20230701.csv
2023/06/02 10:10,2.70,0.00,water_20230601-20230701.csv,0.00,0.00,38.28,92.30,24.00,14.78,-9.22,dam_20230601-20230701.csv
2023/06/02 10:20,2.70,0.00,water_20230601-20230701.csv,0.00,0.00,38.28,92.30,23.50,13.73,-9.77,dam_20230601-20230701.csv
2023/06/02 10:30,2.70,0.00,water_20230601-20230701.csv,0.00,0.00,38.29,92.40,26.69,13.59,-13.10,dam_20230601-20230701.csv
2023/06/02 10:40,2.70,0.00,water_20230601-20230701.csv,1.00,1.00,38.29,92.40,27.24,12.40,-14.84,dam_20230601-20230701.csv
2023/06/02 10:50,2.70,0.00,water_20230601-20230701.csv,1.00,1.00,38.29,92.40,21.29,13.21,-8.08,dam_20230601-20230701.csv
2023/06/02 11:00,2.70,0.00,water_20230601-20230701.csv,1.00,1.00,38.30,92.50,25.69,13.02,-12.67,dam_20230601-20230701.csv
2023/06/02 11:10,2.70,0.00,water_20230601-20230701.csv,1.00,1.00,38.30,92.50,26.32,12.35,-13.97,dam_20230601-20230701.csv
2023/06/02 11:20,2.69,-0.01,water_20230601-20230701.csv,1.00,1.00,38.31,92.60,28.04,12.74,-15.30,dam_20230601-20230701.csv
2023/06/02 11:30,2.69,0.00,water_20230601-20230701.csv,1.00,1.00,38.31,92.60,28.62,13.07,-15.55,dam_20230601-20230701.csv
2023/06/02 11:40,2.69,0.00,water_20230601-20230701.csv,0.00,1.00,38.31,92.60,25.92,12.87,-13.05,dam_20230601-20230701.csv
2023/06/02 11:50,2.69,0.00,water_20230601-20230701.csv,0.00,1.00,38.32,92.70,29.82,12.96,-16.86,dam_20230601-20230701.csv
2023/06/02 12:00,2.68,-0.01,water_20230601-20230701.csv,0.00,1.00,38.32,92.70,27.20,13.29,-13.91,dam_20230601-20230701.csv
2023/06/02 12:10,2.68,0.00,water_20230601-20230701.csv,0.00,1.00,38.33,92.80,26.50,13.01,-13.49,dam_20230601-20230701.csv
2023/06/02 12:20,2.68,0.00,water_20230601-20230701.csv,0.00,1.00,38.33,92.80,30.41,12.37,-18.04,dam_20230601-20230701.csv
2023/06/02 12:30,2.67,-0.01,water_20230601-20230701.csv,0.00,1.00,38.33,92.80,25.79,11.38,-14.41,dam_20230601-20230701.csv
2023/06/02 12:40,2.67,0.00,water_20230601-20230701.csv,0.00,1.00,38.34,92.90,29.70,12.55,-17.15,dam_20230601-20230701.csv
2023/06/02 12:50,2.67,0.00,water_20230601-20230701.csv,0.00,1.00,38.34,92.90,28.35,12.98,-15.37,dam_20230601-20230701.csv
2023/06/02 13:00,2.67,0.00,water_20230601-20230701.csv,0.00,1.00,38.35,93.00,27.72,12.65,-15.07,dam_20230601-20230701.csv
2023/06/02 13:10,2.67,0.00,water_20230601-20230701.csv,0.00,1.00,38.35,93.00,31.67,13.16,-18.51,dam_20230601-20230701.csv
2023/06/02 13:20,2.66,-0.01,water_20230601-20230701.csv,0.00,1.00,38.35,93.00,25.77,11.79,-13.98,dam_20230601-20230701.csv
2023/06/02 13:30,2.66,0.00,water_20230601-20230701.csv,0.00,1.00,38.36,93.10,31.03,12.70,-18.33,dam_20230601-20230701.csv
2023/06/02 13:40,2.66,0.00,water_20230601-20230701.csv,0.00,1.00,38.36,93.10,28.45,13.32,-15.13,dam_20230601-20230701.csv
2023/06/02 13:50,2.69,0.03,water_20230601-20230701.csv,0.00,1.00,38.37,93.20,31.76,11.94,-19.82,dam_20230601-20230701.csv
2023/06/02 14:00,2.70,0.01,water_20230601-20230701.csv,0.00,1.00,38.37,93.20,30.47,12.87,-17.60,dam_20230601-20230701.csv
2023/06/02 14:10,2.71,0.01,water_20230601-20230701.csv,0.00,1.00,38.38,93.30,27.23,13.30,-13.93,dam_20230601-20230701.csv
2023/06/02 14:20,2.72,0.01,water_20230601-20230701.csv,0.00,1.00,38.38,93.30,32.49,13.31,-19.18,dam_20230601-20230701.csv
2023/06/02 14:30,2.73,0.01,water_20230601-20230701.csv,0.00,1.00,38.39,93.40,27.91,13.02,-14.89,dam_20230601-20230701.csv
2023/06/02 14:40,2.73,0.00,water_20230601-20230701.csv,0.00,1.00,38.39,93.40,32.49,13.30,-19.19,dam_20230601-20230701.csv
2023/06/02 14:50,2.74,0.01,water_20230601-20230701.csv,0.00,1.00,38.39,93.40,26.58,13.07,-13.51,dam_20230601-20230701.csv
2023/06/02 15:00,2.74,0.00,water_20230601-20230701.csv,0.00,1.00,38.40,93.50,29.20,15.34,-13.86,dam_20230601-20230701.csv
2023/06/02 15:10,2.75,0.01,water_20230601-20230701.csv,0.00,1.00,38.40,93.50,31.58,16.87,-14.71,dam_20230601-20230701.csv
2023/06/02 15:20,2.75,0.00,water_20230601-20230701.csv,0.00,1.00,38.40,93.50,27.01,16.90,-10.11,dam_20230601-20230701.csv
2023/06/02 15:30,2.75,0.00,water_20230601-20230701.csv,0.00,1.00,38.41,93.70,31.00,16.77,-14.23,dam_20230601-20230701.csv
2023/06/02 15:40,2.75,0.00,water_20230601-20230701.csv,0.00,1.00,38.41,93.70,28.41,16.85,-11.56,dam_20230601-20230701.csv
2023/06/02 15:50,2.75,0.00,water_20230601-20230701.csv,0.00,1.00,38.41,93.70,29.09,16.86,-12.23,dam_20230601-20230701.csv
2023/06/02 16:00,2.76,0.01,water_20230601-20230701.csv,0.00,1.00,38.42,93.80,27.15,16.79,-10.36,dam_20230601-20230701.csv
2023/06/02 16:10,2.76,0.00,water_20230601-20230701.csv,0.00,1.00,38.42,93.80,30.02,16.79,-13.23,dam_20230601-20230701.csv
2023/06/02 16:20,2.76,0.00,water_20230601-20230701.csv,0.00,1.00,38.42,93.80,30.01,16.75,-13.26,dam_20230601-20230701.csv
2023/06/02 16:30,2.76,0.00,water_20230601-20230701.csv,0.00,1.00,38.43,93.90,28.01,16.73,-11.28,dam_20230601-20230701.csv
2023/06/02 16:40,2.76,0.00,water_20230601-20230701.csv,0.00,1.00,38.43,93.90,29.97,16.68,-13.29,dam_20230601-20230701.csv
2023/06/02 16:50,2.77,0.01,water_20230601-20230701.csv,0.00,1.00,38.43,93.90,29.94,16.66,-13.28,dam_20230601-20230701.csv
2023/06/02 17:00,2.77,0.00,water_20230601-20230701.csv,0.00,0.00,38.44,94.00,31.88,16.72,-15.16,dam_20230601-20230701.csv
2023/06/02 17:10,2.77,0.00,water_20230601-20230701.csv,0.00,0.00,38.44,94.00,29.90,23.20,-6.70,dam_20230601-20230701.csv
2023/06/02 17:20,2.78,0.01,water_20230601-20230701.csv,0.00,0.00,38.44,94.00,30.57,23.09,-7.48,dam_20230601-20230701.csv
2023/06/02 17:30,2.78,0.00,water_20230601-20230701.csv,0.00,0.00,38.44,94.00,29.65,22.96,-6.69,dam_20230601-20230701.csv
2023/06/02 17:40,2.78,0.00,water_20230601-20230701.csv,0.00,0.00,38.45,94.10,28.06,22.95,-5.11,dam_20230601-20230701.csv
2023/06/02 17:50,2.78,0.00,water_20230601-20230701.csv,0.00,0.00,38.45,94.10,33.71,22.92,-10.79,dam_20230601-20230701.csv
2023/06/02 18:00,2.79,0.01,water_20230601-20230701.csv,0.00,0.00,38.45,94.10,32.12,22.82,-9.30,dam_20230601-20230701.csv
2023/06/02 18:10,2.79,0.00,water_20230601-20230701.csv,0.00,0.00,38.45,94.10,29.17,22.68,-6.49,dam_20230601-20230701.csv
2023/06/02 18:20,2.79,0.00,water_20230601-20230701.csv,0.00,0.00,38.45,94.10,29.48,22.65,-6.83,dam_20230601-20230701.csv
2023/06/02 18:30,2.79,0.00,water_20230601-20230701.csv,0.00,0.00,38.45,94.10,29.40,22.56,-6.84,dam_20230601-20230701.csv
2023/06/02 18:40,2.80,0.01,water_20230601-20230701.csv,0.00,0.00,38.45,94.10,27.36,22.50,-4.86,dam_20230601-20230701.csv
2023/06/02 18:50,2.80,0.00,water_20230601-20230701.csv,0.00,0.00,38.46,94.20,24.65,22.41,-2.24,dam_20230601-20230701.csv
2023/06/02 19:00,2.81,0.01,water_20230601-20230701.csv,0.00,0.00,38.46,94.20,29.18,22.36,-6.82,dam_20230601-20230701.csv
2023/06/02 19:10,2.82,0.01,water_20230601-20230701.csv,0.00,0.00,38.46,94.20,29.11,22.32,-6.79,dam_20230601-20230701.csv
2023/06/02 19:20,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,38.46,94.20,29.05,22.30,-6.75,dam_20230601-20230701.csv
2023/06/02 19:30,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,38.46,94.20,28.99,22.21,-6.78,dam_20230601-20230701.csv
2023/06/02 19:40,2.83,0.01,water_20230601-20230701.csv,0.00,0.00,38.46,94.20,28.94,22.21,-6.73,dam_20230601-20230701.csv
2023/06/02 19:50,2.83,0.00,water_20230601-20230701.csv,0.00,0.00,38.47,94.30,33.50,22.19,-11.31,dam_20230601-20230701.csv
2023/06/02 20:00,2.83,0.00,water_20230601-20230701.csv,0.00,0.00,38.47,94.30,28.85,22.11,-6.74,dam_20230601-20230701.csv
2023/06/02 20:10,2.83,0.00,water_20230601-20230701.csv,0.00,0.00,38.47,94.30,28.80,22.07,-6.73,dam_20230601-20230701.csv
2023/06/02 20:20,2.83,0.00,water_20230601-20230701.csv,0.00,0.00,38.47,94.30,28.75,22.00,-6.75,dam_20230601-20230701.csv
2023/06/02 20:30,2.84,0.01,water_20230601-20230701.csv,0.00,0.00,38.47,94.30,28.71,21.99,-6.72,dam_20230601-20230701.csv
2023/06/02 20:40,2.84,0.00,water_20230601-20230701.csv,0.00,0.00,38.48,94.40,31.96,21.97,-9.99,dam_20230601-20230701.csv
2023/06/02 20:50,2.84,0.00,water_20230601-20230701.csv,0.00,0.00,38.48,94.40,28.63,21.92,-6.71,dam_20230601-20230701.csv
2023/06/02 21:00,2.84,0.00,water_20230601-20230701.csv,0.00,0.00,38.48,94.40,28.62,28.41,-0.21,dam_20230601-20230701.csv
2023/06/02 21:10,2.84,0.00,water_20230601-20230701.csv,0.00,0.00,38.48,94.40,29.36,28.12,-1.24,dam_20230601-20230701.csv
2023/06/02 21:20,2.84,0.00,water_20230601-20230701.csv,0.00,0.00,38.48,94.40,30.40,28.32,-2.08,dam_20230601-20230701.csv
2023/06/02 21:30,2.84,0.00,water_20230601-20230701.csv,0.00,0.00,38.48,94.40,31.44,28.21,-3.23,dam_20230601-20230701.csv
2023/06/02 21:40,2.84,0.00,water_20230601-20230701.csv,0.00,0.00,38.48,94.40,29.17,28.13,-1.04,dam_20230601-20230701.csv
2023/06/02 21:50,2.84,0.00,water_20230601-20230701.csv,0.00,0.00,38.48,94.40,26.90,28.02,1.12,dam_20230601-20230701.csv
2023/06/02 22:00,2.84,0.00,water_20230601-20230701.csv,0.00,0.00,38.48,94.40,27.88,27.87,-0.01,dam_20230601-20230701.csv
2023/06/02 22:10,2.84,0.00,water_20230601-20230701.csv,0.00,0.00,38.48,94.40,28.10,27.75,-0.35,dam_20230601-20230701.csv
2023/06/02 22:20,2.84,0.00,water_20230601-20230701.csv,0.00,0.00,38.48,94.40,28.01,27.37,-0.64,dam_20230601-20230701.csv
2023/06/02 22:30,2.85,0.01,water_20230601-20230701.csv,0.00,0.00,38.48,94.40,27.91,27.57,-0.34,dam_20230601-20230701.csv
2023/06/02 22:40,2.86,0.01,water_20230601-20230701.csv,0.00,0.00,38.48,94.40,27.80,27.43,-0.37,dam_20230601-20230701.csv
2023/06/02 22:50,2.86,0.00,water_20230601-20230701.csv,0.00,0.00,38.48,94.40,27.69,27.41,-0.28,dam_20230601-20230701.csv
2023/06/02 23:00,2.87,0.01,water_20230601-20230701.csv,0.00,0.00,38.48,94.40,27.59,27.34,-0.25,dam_20230601-20230701.csv
2023/06/02 23:10,2.87,0.00,water_20230601-20230701.csv,0.00,0.00,38.48,94.40,27.49,27.23,-0.26,dam_20230601-20230701.csv
2023/06/02 23:20,2.87,0.00,water_20230601-20230701.csv,0.00,0.00,38.48,94.40,27.40,27.19,-0.21,dam_20230601-20230701.csv
2023/06/02 23:30,2.87,0.00,water_20230601-20230701.csv,0.00,0.00,38.48,94.40,27.32,27.12,-0.20,dam_20230601-20230701.csv
2023/06/02 23:40,2.88,0.01,water_20230601-20230701.csv,0.00,0.00,38.48,94.40,27.25,27.07,-0.18,dam_20230601-20230701.csv
2023/06/02 23:50,2.88,0.00,water_20230601-20230701.csv,0.00,0.00,38.48,94.40,27.19,27.08,-0.11,dam_20230601-20230701.csv
2023/06/03 00:00,2.88,0.00,water_20230601-20230701.csv,0.00,0.00,38.48,94.40,27.13,26.96,-0.17,dam_20230601-20230701.csv
2023/06/03 00:10,2.88,0.00,water_20230601-20230701.csv,0.00,0.00,38.48,94.40,27.07,26.93,-0.14,dam_20230601-20230701.csv
2023/06/03 00:20,2.88,0.00,water_20230601-20230701.csv,0.00,0.00,38.48,94.40,27.03,26.70,-0.33,dam_20230601-20230701.csv
2023/06/03 00:30,2.88,0.00,water_20230601-20230701.csv,0.00,0.00,38.48,94.40,26.96,26.55,-0.41,dam_20230601-20230701.csv
2023/06/03 00:40,2.88,0.00,water_20230601-20230701.csv,0.00,0.00,38.48,94.40,26.88,26.88,0.00,dam_20230601-20230701.csv
2023/06/03 00:50,2.88,0.00,water_20230601-20230701.csv,0.00,0.00,38.48,94.40,26.84,26.83,-0.01,dam_20230601-20230701.csv
2023/06/03 01:00,2.88,0.00,water_20230601-20230701.csv,0.00,0.00,38.48,94.40,26.80,26.99,0.19,dam_20230601-20230701.csv
2023/06/03 01:10,2.88,0.00,water_20230601-20230701.csv,0.00,0.00,38.48,94.40,26.78,26.82,0.04,dam_20230601-20230701.csv
2023/06/03 01:20,2.88,0.00,water_20230601-20230701.csv,0.00,0.00,38.48,94.40,26.76,26.98,0.22,dam_20230601-20230701.csv
2023/06/03 01:30,2.88,0.00,water_20230601-20230701.csv,0.00,0.00,38.48,94.40,26.81,27.04,0.23,dam_20230601-20230701.csv
2023/06/03 01:40,2.88,0.00,water_20230601-20230701.csv,0.00,0.00,38.48,94.40,26.87,27.00,0.13,dam_20230601-20230701.csv
2023/06/03 01:50,2.88,0.00,water_20230601-20230701.csv,0.00,0.00,38.48,94.40,26.90,26.98,0.08,dam_20230601-20230701.csv
2023/06/03 02:00,2.88,0.00,water_20230601-20230701.csv,0.00,0.00,38.48,94.40,26.94,26.91,-0.03,dam_20230601-20230701.csv
2023/06/03 02:10,2.88,0.00,water_20230601-20230701.csv,0.00,0.00,38.48,94.40,26.96,26.98,0.02,dam_20230601-20230701.csv
2023/06/03 02:20,2.88,0.00,water_20230601-20230701.csv,0.00,0.00,38.48,94.40,26.98,26.96,-0.02,dam_20230601-20230701.csv
2023/06/03 02:30,2.88,0.00,water_20230601-20230701.csv,0.00,0.00,38.48,94.40,26.98,26.63,-0.35,dam_20230601-20230701.csv
2023/06/03 02:40,2.88,0.00,water_20230601-20230701.csv,0.00,0.00,38.48,94.40,26.94,26.56,-0.38,dam_20230601-20230701.csv
2023/06/03 02:50,2.88,0.00,water_20230601-20230701.csv,0.00,0.00,38.48,94.40,26.87,26.55,-0.32,dam_20230601-20230701.csv
2023/06/03 03:00,2.88,0.00,water_20230601-20230701.csv,0.00,0.00,38.48,94.40,26.79,26.55,-0.24,dam_20230601-20230701.csv
2023/06/03 03:10,2.88,0.00,water_20230601-20230701.csv,0.00,0.00,38.48,94.40,26.72,26.55,-0.17,dam_20230601-20230701.csv
2023/06/03 03:20,2.88,0.00,water_20230601-20230701.csv,0.00,0.00,38.48,94.40,26.65,26.56,-0.09,dam_20230601-20230701.csv
2023/06/03 03:30,2.88,0.00,water_20230601-20230701.csv,0.00,0.00,38.48,94.40,26.58,26.55,-0.03,dam_20230601-20230701.csv
2023/06/03 03:40,2.88,0.00,water_20230601-20230701.csv,0.00,0.00,38.48,94.40,26.55,26.55,0.00,dam_20230601-20230701.csv
2023/06/03 03:50,2.88,0.00,water_20230601-20230701.csv,0.00,0.00,38.48,94.40,26.55,26.56,0.01,dam_20230601-20230701.csv
2023/06/03 04:00,2.88,0.00,water_20230601-20230701.csv,0.00,0.00,38.48,94.40,26.55,26.55,0.00,dam_20230601-20230701.csv
2023/06/03 04:10,2.88,0.00,water_20230601-20230701.csv,0.00,0.00,38.48,94.40,26.55,26.56,0.01,dam_20230601-20230701.csv
2023/06/03 04:20,2.88,0.00,water_20230601-20230701.csv,0.00,0.00,38.48,94.40,26.55,26.54,-0.01,dam_20230601-20230701.csv
2023/06/03 04:30,2.88,0.00,water_20230601-20230701.csv,0.00,0.00,38.48,94.40,26.55,26.55,0.00,dam_20230601-20230701.csv
2023/06/03 04:40,2.88,0.00,water_20230601-20230701.csv,0.00,0.00,38.48,94.40,26.55,26.55,0.00,dam_20230601-20230701.csv
2023/06/03 04:50,2.88,0.00,water_20230601-20230701.csv,0.00,0.00,38.48,94.40,26.55,26.55,0.00,dam_20230601-20230701.csv
2023/06/03 05:00,2.88,0.00,water_20230601-20230701.csv,0.00,0.00,38.48,94.40,26.55,26.55,0.00,dam_20230601-20230701.csv
2023/06/03 05:10,2.88,0.00,water_20230601-20230701.csv,0.00,0.00,38.47,94.30,21.94,26.54,4.60,dam_20230601-20230701.csv
2023/06/03 05:20,2.88,0.00,water_20230601-20230701.csv,0.00,0.00,38.47,94.30,19.97,26.54,6.57,dam_20230601-20230701.csv
2023/06/03 05:30,2.88,0.00,water_20230601-20230701.csv,0.00,0.00,38.47,94.30,19.96,26.54,6.58,dam_20230601-20230701.csv
2023/06/03 05:40,2.88,0.00,water_20230601-20230701.csv,0.00,0.00,38.47,94.30,19.96,26.54,6.58,dam_20230601-20230701.csv
2023/06/03 05:50,2.88,0.00,water_20230601-20230701.csv,0.00,0.00,38.47,94.30,19.96,26.50,6.54,dam_20230601-20230701.csv
2023/06/03 06:00,2.88,0.00,water_20230601-20230701.csv,0.00,0.00,38.47,94.30,19.95,26.54,6.59,dam_20230601-20230701.csv
2023/06/03 06:10,2.88,0.00,water_20230601-20230701.csv,0.00,0.00,38.47,94.30,24.56,26.54,1.98,dam_20230601-20230701.csv
2023/06/03 06:20,2.88,0.00,water_20230601-20230701.csv,0.00,0.00,38.47,94.30,26.53,26.54,0.01,dam_20230601-20230701.csv
2023/06/03 06:30,2.88,0.00,water_20230601-20230701.csv,0.00,0.00,38.47,94.30,26.53,26.54,0.01,dam_20230601-20230701.csv
2023/06/03 06:40,2.88,0.00,water_20230601-20230701.csv,0.00,0.00,38.47,94.30,26.54,26.54,0.00,dam_20230601-20230701.csv
2023/06/03 06:50,2.88,0.00,water_20230601-20230701.csv,0.00,0.00,38.47,94.30,26.54,26.54,0.00,dam_20230601-20230701.csv
2023/06/03 07:00,2.88,0.00,water_20230601-20230701.csv,0.00,0.00,38.47,94.30,26.54,26.54,0.00,dam_20230601-20230701.csv
2023/06/03 07:10,2.88,0.00,water_20230601-20230701.csv,0.00,0.00,38.46,94.20,23.90,26.54,2.64,dam_20230601-20230701.csv
2023/06/03 07:20,2.88,0.00,water_20230601-20230701.csv,0.00,0.00,38.46,94.20,19.96,26.54,6.58,dam_20230601-20230701.csv
2023/06/03 07:30,2.88,0.00,water_20230601-20230701.csv,0.00,0.00,38.46,94.20,19.96,26.54,6.58,dam_20230601-20230701.csv
2023/06/03 07:40,2.88,0.00,water_20230601-20230701.csv,0.00,0.00,38.46,94.20,18.86,13.44,-5.42,dam_20230601-20230701.csv
2023/06/03 07:50,2.88,0.00,water_20230601-20230701.csv,0.00,0.00,38.46,94.20,16.68,13.44,-3.24,dam_20230601-20230701.csv
2023/06/03 08:00,2.88,0.00,water_20230601-20230701.csv,0.00,0.00,38.46,94.20,14.50,13.44,-1.06,dam_20230601-20230701.csv
2023/06/03 08:10,2.88,0.00,water_20230601-20230701.csv,0.00,0.00,38.46,94.20,14.97,13.91,-1.06,dam_20230601-20230701.csv
2023/06/03 08:20,2.88,0.00,water_20230601-20230701.csv,0.00,0.00,38.47,94.30,18.79,14.19,-4.60,dam_20230601-20230701.csv
2023/06/03 08:30,2.88,0.00,water_20230601-20230701.csv,0.00,0.00,38.47,94.30,21.34,14.48,-6.86,dam_20230601-20230701.csv
2023/06/03 08:40,2.87,-0.01,water_20230601-20230701.csv,0.00,0.00,38.47,94.30,20.42,14.63,-5.79,dam_20230601-20230701.csv
2023/06/03 08:50,2.86,-0.01,water_20230601-20230701.csv,0.00,0.00,38.47,94.30,20.62,14.68,-5.94,dam_20230601-20230701.csv
2023/06/03 09:00,2.86,0.00,water_20230601-20230701.csv,0.00,0.00,38.47,94.30,20.83,14.79,-6.04,dam_20230601-20230701.csv
2023/06/03 09:10,2.85,-0.01,water_20230601-20230701.csv,0.00,0.00,38.47,94.30,21.03,14.86,-6.17,dam_20230601-20230701.csv
2023/06/03 09:20,2.84,-0.01,water_20230601-20230701.csv,0.00,0.00,38.47,94.30,19.21,14.81,-4.40,dam_20230601-20230701.csv
2023/06/03 09:30,2.83,-0.01,water_20230601-20230701.csv,0.00,0.00,38.47,94.30,14.70,14.81,0.11,dam_20230601-20230701.csv
2023/06/03 09:40,2.82,-0.01,water_20230601-20230701.csv,0.00,0.00,38.47,94.30,14.76,14.86,0.10,dam_20230601-20230701.csv
2023/06/03 09:50,2.81,-0.01,water_20230601-20230701.csv,0.00,0.00,38.48,94.40,18.75,14.89,-3.86,dam_20230601-20230701.csv
2023/06/03 10:00,2.80,-0.01,water_20230601-20230701.csv,0.00,0.00,38.48,94.40,21.41,14.84,-6.57,dam_20230601-20230701.csv
2023/06/03 10:10,2.80,0.00,water_20230601-20230701.csv,0.00,0.00,38.48,94.40,21.42,14.78,-6.64,dam_20230601-20230701.csv
2023/06/03 10:20,2.80,0.00,water_20230601-20230701.csv,0.00,0.00,38.48,94.40,21.41,14.81,-6.60,dam_20230601-20230701.csv
2023/06/03 10:30,2.79,-0.01,water_20230601-20230701.csv,0.00,0.00,38.48,94.40,21.41,14.75,-6.66,dam_20230601-20230701.csv
2023/06/03 10:40,2.79,0.00,water_20230601-20230701.csv,0.00,0.00,38.48,94.40,21.40,14.69,-6.71,dam_20230601-20230701.csv
2023/06/03 10:50,2.79,0.00,water_20230601-20230701.csv,0.00,0.00,38.48,94.40,17.42,14.67,-2.75,dam_20230601-20230701.csv
2023/06/03 11:00,2.79,0.00,water_20230601-20230701.csv,0.00,0.00,38.48,94.40,14.76,14.68,-0.08,dam_20230601-20230701.csv
2023/06/03 11:10,2.79,0.00,water_20230601-20230701.csv,0.00,0.00,38.48,94.40,14.73,14.65,-0.08,dam_20230601-20230701.csv
2023/06/03 11:20,2.79,0.00,water_20230601-20230701.csv,0.00,0.00,38.48,94.40,14.71,14.60,-0.11,dam_20230601-20230701.csv
2023/06/03 11:30,2.78,-0.01,water_20230601-20230701.csv,0.00,0.00,38.49,94.50,18.63,14.59,-4.04,dam_20230601-20230701.csv
2023/06/03 11:40,2.78,0.00,water_20230601-20230701.csv,0.00,0.00,38.49,94.50,21.24,14.61,-6.63,dam_20230601-20230701.csv
2023/06/03 11:50,2.78,0.00,water_20230601-20230701.csv,0.00,0.00,38.49,94.50,21.22,14.61,-6.61,dam_20230601-20230701.csv
2023/06/03 12:00,2.78,0.00,water_20230601-20230701.csv,0.00,0.00,38.49,94.50,21.21,14.56,-6.65,dam_20230601-20230701.csv
2023/06/03 12:10,2.78,0.00,water_20230601-20230701.csv,0.00,0.00,38.49,94.50,21.19,14.51,-6.68,dam_20230601-20230701.csv
2023/06/03 12:20,2.78,0.00,water_20230601-20230701.csv,0.00,0.00,38.49,94.50,21.16,14.56,-6.60,dam_20230601-20230701.csv
2023/06/03 12:30,2.78,0.00,water_20230601-20230701.csv,0.00,0.00,38.49,94.50,17.20,14.48,-2.72,dam_20230601-20230701.csv
2023/06/03 12:40,2.78,0.00,water_20230601-20230701.csv,0.00,0.00,38.49,94.50,14.55,14.45,-0.10,dam_20230601-20230701.csv
2023/06/03 12:50,2.78,0.00,water_20230601-20230701.csv,0.00,0.00,38.49,94.50,15.20,15.09,-0.11,dam_20230601-20230701.csv
2023/06/03 13:00,2.78,0.00,water_20230601-20230701.csv,0.00,0.00,38.49,94.50,14.61,15.06,0.45,dam_20230601-20230701.csv
2023/06/03 13:10,2.78,0.00,water_20230601-20230701.csv,0.00,0.00,38.50,94.60,16.01,15.11,-0.90,dam_20230601-20230701.csv
2023/06/03 13:20,2.78,0.00,water_20230601-20230701.csv,0.00,0.00,38.50,94.60,20.20,16.81,-3.39,dam_20230601-20230701.csv
2023/06/03 13:30,2.78,0.00,water_20230601-20230701.csv,0.00,0.00,38.50,94.60,19.27,16.78,-2.49,dam_20230601-20230701.csv
2023/06/03 13:40,2.78,0.00,water_20230601-20230701.csv,0.00,0.00,38.50,94.60,21.62,16.75,-4.87,dam_20230601-20230701.csv
2023/06/03 13:50,2.78,0.00,water_20230601-20230701.csv,0.00,0.00,38.50,94.60,21.99,16.74,-5.25,dam_20230601-20230701.csv
2023/06/03 14:00,2.78,0.00,water_20230601-20230701.csv,0.00,0.00,38.49,94.50,22.28,16.71,-5.57,dam_20230601-20230701.csv
